Id_Cliente,Programa_Puntos_Gasolina,Tarjeta_Black,Millas_Acumuladas,Facturacion_Tarjeta_Mes_Anterior_USD,Total_Transacciones,Facturacion_Internacional_USD,Total_Compras_Internacionales,Llamadas_a_su_Ejecutivo,Churn
3851,No,No,1090,1065,44,120,4,0,Vigente
3852,No,Si,32950,924,38,88,7,6,Fugado
3853,No,No,1210,1289,48,148,4,0,Fugado
3854,No,Si,25970,891,39,104,2,1,Vigente
3855,No,No,700,889,28,0,3,4,Fugado
3856,No,No,1150,900,46,100,6,1,Vigente
3857,No,No,1420,1010,57,0,1,0,Vigente
3858,No,Si,28050,1217,42,76,4,1,Vigente
3859,No,Si,30140,563,46,84,1,0,Vigente
3860,No,No,1110,724,44,84,4,0,Vigente
3861,No,No,900,1043,36,92,4,3,Vigente
3862,No,No,1260,1157,50,0,2,0,Vigente
3863,No,No,1010,876,40,116,4,0,Vigente
3864,No,Si,42670,851,27,0,3,2,Vigente
3865,No,No,1140,1212,46,112,4,1,Vigente
3866,No,No,830,994,33,104,4,1,Vigente
3867,No,No,700,1067,28,0,9,1,Vigente
3868,No,No,1080,1060,43,0,2,1,Vigente
3869,No,No,770,1283,31,0,4,3,Fugado
3870,No,No,1070,1100,43,88,7,0,Vigente
3871,No,No,1050,924,42,88,2,3,Vigente
3872,No,Si,23070,1283,43,88,2,1,Vigente
3873,Si,No,940,1082,38,0,5,1,Vigente
3874,No,No,860,913,34,116,6,4,Fugado
3875,No,No,970,1010,39,0,3,1,Vigente
3876,Si,No,1330,1038,53,0,9,1,Vigente
3877,No,No,1380,1278,55,112,4,1,Vigente
3878,No,Si,10790,805,32,84,3,2,Vigente
3879,No,Si,37940,755,38,100,3,0,Vigente
3880,Si,No,1010,1025,40,0,3,3,Vigente
3881,No,Si,22100,810,44,84,4,3,Vigente
3882,No,Si,22280,1137,51,92,3,2,Vigente
3883,No,Si,27420,1012,57,124,7,0,Vigente
3884,No,No,1440,1021,58,100,4,2,Vigente
3885,No,No,1130,1206,45,108,5,0,Vigente
3886,No,Si,30070,1199,43,116,3,1,Vigente
3887,No,No,1320,1078,53,0,3,1,Vigente
3888,No,No,960,1023,38,0,2,0,Vigente
3889,No,Si,20910,1153,36,108,6,1,Vigente
3890,No,No,770,1032,31,0,4,2,Vigente
3891,No,No,900,1025,36,96,6,1,Vigente
3892,No,No,690,1157,28,0,7,1,Vigente
3893,No,Si,23420,1173,57,96,2,1,Vigente
3894,No,No,820,948,33,0,6,1,Vigente
3895,No,No,1240,1032,50,88,4,1,Vigente
3896,No,No,1220,1019,49,96,6,0,Vigente
3897,No,No,910,851,36,76,3,0,Vigente
3898,No,No,1060,944,42,0,3,0,Vigente
3899,No,Si,24060,1060,42,84,7,4,Vigente
3900,No,Si,40040,1443,42,96,4,0,Vigente
3901,No,No,740,1148,30,96,1,1,Vigente
3902,No,No,1430,1388,57,92,4,2,Fugado
3903,No,No,850,1124,34,108,5,1,Vigente
3904,No,No,1060,955,42,0,5,2,Vigente
3905,No,No,1110,772,44,84,3,1,Vigente
3906,No,No,1020,1159,41,104,6,1,Vigente
3907,No,No,1050,1058,42,164,4,1,Vigente
3908,No,Si,21970,1003,39,124,5,2,Vigente
3909,No,No,1050,1247,42,92,8,2,Vigente
3910,Si,Si,38840,1192,34,0,2,1,Fugado
3911,No,Si,43940,968,38,0,2,2,Vigente
3912,No,No,980,1089,39,0,6,1,Vigente
3913,No,No,1050,1030,42,104,3,2,Vigente
3914,No,Si,15130,1003,45,88,3,1,Vigente
3915,No,No,1030,972,41,100,4,1,Vigente
3916,No,No,770,1142,31,0,1,0,Vigente
3917,Si,No,990,1133,40,136,4,3,Fugado
3918,No,Si,22200,1021,48,92,9,4,Vigente
3919,No,Si,35860,1296,34,112,4,5,Vigente
3920,No,Si,28880,1102,35,88,10,0,Vigente
3921,No,Si,21090,1214,44,104,3,4,Vigente
3922,No,No,970,957,39,80,4,3,Vigente
3923,No,No,810,810,32,0,5,0,Vigente
3924,Si,Si,21120,915,45,76,4,3,Vigente
3925,No,No,1130,937,45,100,4,1,Vigente
3926,No,No,820,946,33,108,1,1,Vigente
3927,No,Si,19750,1016,30,96,3,3,Vigente
3928,No,No,780,854,31,92,4,2,Vigente
3929,No,No,980,1041,39,0,1,0,Vigente
3930,No,No,1250,1021,50,80,3,4,Vigente
3931,No,No,1080,1065,43,80,3,3,Vigente
3932,No,No,900,1360,36,84,3,2,Fugado
3933,No,No,940,686,38,92,4,0,Fugado
3934,No,Si,24730,1041,29,92,7,0,Vigente
3935,Si,Si,19140,884,46,0,4,3,Vigente
3936,No,No,1030,964,41,0,4,0,Vigente
3937,No,Si,13190,722,48,0,2,0,Vigente
3938,No,Si,42130,1080,45,96,2,2,Vigente
3939,No,No,930,497,37,80,12,1,Vigente
3940,No,No,800,1157,32,120,5,2,Vigente
3941,No,Si,21050,988,42,100,3,1,Vigente
3942,No,No,930,1093,37,96,2,1,Vigente
3943,No,No,1290,1135,52,84,3,2,Vigente
3944,Si,Si,41950,1151,38,84,10,2,Vigente
3945,No,No,940,1080,38,108,5,1,Vigente
3946,No,No,1070,944,43,88,1,2,Vigente
3947,No,Si,23040,1228,42,0,6,0,Vigente
3948,No,No,700,1058,28,100,6,1,Vigente
3949,No,Si,15790,1115,32,124,5,1,Vigente
3950,No,No,1200,1177,48,132,7,1,Vigente
3951,No,Si,23570,1085,23,76,5,1,Vigente
3952,No,No,530,975,21,84,3,1,Vigente
3953,No,No,690,922,28,88,3,1,Vigente
3954,Si,No,940,1201,38,80,4,1,Vigente
3955,No,No,800,1285,32,128,1,3,Fugado
3956,No,No,900,1276,36,0,4,0,Vigente
3957,Si,No,800,1047,32,0,5,0,Vigente
3958,No,No,1380,1012,55,104,9,2,Vigente
3959,No,Si,17890,937,36,80,5,1,Vigente
3960,No,No,1040,840,42,104,4,1,Vigente
3961,No,No,770,1197,31,88,1,0,Vigente
3962,No,No,1340,981,54,92,6,4,Fugado
3963,No,Si,34330,1197,53,96,5,3,Vigente
3964,No,No,640,1085,26,0,5,1,Vigente
3965,No,No,1100,1067,44,92,2,1,Vigente
3966,No,No,890,1120,36,0,3,1,Vigente
3967,No,No,1080,1443,43,88,1,3,Fugado
3968,No,No,900,1085,36,124,3,0,Vigente
3969,No,No,1200,1254,48,100,5,1,Vigente
3970,No,No,710,1089,28,120,4,0,Vigente
3971,Si,Si,35880,1074,35,80,3,1,Vigente
3972,No,No,810,730,32,76,7,1,Vigente
3973,No,Si,31980,1188,39,0,4,2,Vigente
3974,No,No,640,970,26,0,12,5,Fugado
3975,No,No,820,1142,33,108,3,0,Vigente
3976,No,Si,23440,1008,58,96,4,2,Vigente
3977,No,Si,32970,1115,39,0,3,2,Vigente
3978,No,Si,23630,968,25,76,5,1,Vigente
3979,Si,No,470,1058,19,96,2,2,Fugado
3980,No,Si,16560,970,22,104,2,0,Vigente
3981,No,No,1000,1056,40,92,2,1,Vigente
3982,Si,No,1010,785,40,0,6,0,Vigente
3983,No,No,970,1188,39,76,4,1,Vigente
3984,No,No,720,1291,29,0,1,5,Fugado
3985,No,No,740,937,30,92,2,1,Vigente
3986,No,No,1210,625,48,100,7,2,Vigente
3987,No,No,940,869,38,84,3,4,Fugado
3988,No,No,1130,1357,45,104,6,1,Fugado
3989,No,No,720,1098,29,100,2,2,Vigente
3990,No,No,990,1043,40,116,1,1,Vigente
3991,No,No,1020,893,41,0,4,1,Vigente
3992,No,No,1220,816,49,108,11,3,Fugado
3993,No,No,1170,975,47,120,2,1,Vigente
3994,No,No,950,1608,38,100,4,1,Fugado
3995,No,No,960,983,38,92,6,0,Vigente
3996,No,Si,25080,1078,43,100,2,2,Vigente
3997,No,No,1000,990,40,84,6,2,Vigente
3998,No,No,1120,880,45,80,6,1,Vigente
3999,No,No,800,990,32,0,2,1,Vigente
4000,No,Si,19880,920,35,84,3,0,Vigente
4001,No,No,1110,1010,44,0,2,1,Vigente
4002,No,Si,28980,1137,39,0,8,1,Vigente
4003,Si,No,910,867,36,0,2,1,Fugado
4004,No,Si,23910,770,36,104,4,1,Vigente
4005,No,Si,32750,1025,30,104,2,1,Vigente
4006,No,No,1100,1041,44,100,10,0,Vigente
4007,No,No,920,1166,37,0,4,1,Vigente
4008,No,No,1190,928,48,100,3,3,Vigente
4009,No,No,810,1019,32,96,6,3,Vigente
4010,No,No,880,1280,35,92,4,1,Vigente
4011,No,No,1090,832,44,88,4,2,Vigente
4012,No,No,1010,832,40,96,8,2,Vigente
4013,No,No,1070,810,43,100,3,1,Vigente
4014,No,No,920,1170,37,84,5,4,Vigente
4015,No,No,740,999,30,88,1,1,Vigente
4016,No,No,1140,856,46,92,3,3,Vigente
4017,Si,No,1180,1030,47,88,3,1,Vigente
4018,No,No,850,854,34,92,3,1,Vigente
4019,Si,Si,35950,834,38,0,4,5,Fugado
4020,No,No,1240,1192,50,92,6,2,Vigente
4021,No,No,1010,955,40,0,1,2,Vigente
4022,Si,No,1010,1122,40,100,2,3,Fugado
4023,No,No,1380,792,55,80,4,1,Vigente
4024,No,No,1050,812,42,100,2,5,Fugado
4025,No,No,1130,1157,45,0,6,2,Vigente
4026,No,Si,25210,1102,48,116,1,3,Vigente
4027,No,No,1030,1100,41,0,6,3,Vigente
4028,No,No,960,1010,38,88,4,1,Fugado
4029,No,Si,42270,849,51,0,3,3,Vigente
4030,No,No,940,761,38,76,5,2,Vigente
4031,No,No,810,1379,32,108,9,0,Fugado
4032,No,No,1280,783,51,104,4,1,Vigente
4033,No,No,1090,1043,44,88,2,1,Vigente
4034,No,No,1090,1140,44,100,8,2,Vigente
4035,No,No,1150,1190,46,108,2,3,Vigente
4036,No,No,590,1144,24,0,3,2,Vigente
4037,No,Si,26800,1173,32,88,2,2,Vigente
4038,No,No,1280,1133,51,120,7,2,Vigente
4039,No,No,850,1217,34,136,8,0,Vigente
4040,Si,No,970,799,39,0,3,3,Vigente
4041,No,No,940,970,38,88,7,2,Vigente
4042,No,No,800,1340,32,144,3,2,Fugado
4043,No,No,1270,1065,51,92,8,3,Vigente
4044,No,Si,19570,1199,23,88,2,1,Vigente
4045,No,Si,34060,1168,42,0,1,5,Vigente
4046,No,Si,22040,1023,42,80,4,0,Vigente
4047,No,Si,34120,959,45,0,3,1,Vigente
4048,No,No,960,1239,38,120,2,0,Vigente
4049,No,No,800,865,32,104,3,3,Fugado
4050,No,No,340,979,14,104,8,1,Vigente
4051,No,Si,32170,1181,47,120,8,1,Vigente
4052,No,No,930,1043,37,84,2,3,Vigente
4053,No,Si,30320,1078,53,128,4,1,Vigente
4054,No,No,1260,867,50,0,5,4,Fugado
4055,No,No,1030,966,41,108,3,1,Vigente
4056,No,No,860,871,34,80,8,1,Vigente
4057,No,No,860,1124,34,120,2,2,Vigente
4058,No,No,920,997,37,0,2,2,Vigente
4059,No,No,1080,1014,43,80,3,2,Vigente
4060,No,Si,48170,825,47,80,8,1,Vigente
4061,No,Si,23260,1300,50,76,8,3,Vigente
4062,No,No,840,1113,34,100,3,0,Vigente
4063,Si,Si,34790,1074,32,80,2,2,Fugado
4064,No,No,1330,812,53,104,6,3,Vigente
4065,Si,Si,18860,867,34,84,6,0,Vigente
4066,No,No,1120,1192,45,124,7,1,Vigente
4067,Si,No,1060,1003,42,76,6,2,Vigente
4068,No,No,1150,981,46,0,4,4,Fugado
4069,No,No,910,1239,36,88,1,1,Vigente
4070,No,No,1160,944,46,0,1,2,Vigente
4071,No,Si,25080,942,43,0,4,0,Vigente
4072,No,No,930,779,37,92,4,1,Vigente
4073,No,No,1050,1190,42,80,2,2,Vigente
4074,No,No,1020,1137,41,112,6,2,Vigente
4075,No,No,1130,939,45,88,4,0,Vigente
4076,No,No,910,1023,36,84,4,3,Vigente
4077,No,No,1270,915,51,92,2,1,Vigente
4078,No,No,760,779,30,76,6,0,Vigente
4079,No,No,1030,876,41,100,1,1,Vigente
4080,No,No,830,1335,33,92,4,1,Fugado
4081,No,No,1070,1085,43,0,5,0,Vigente
4082,No,No,1140,1221,46,0,3,1,Vigente
4083,No,No,930,1091,37,140,3,0,Vigente
4084,No,Si,39970,812,39,88,3,3,Vigente
4085,No,Si,31920,917,37,76,6,1,Vigente
4086,No,No,1070,992,43,84,4,7,Vigente
4087,No,Si,40520,915,21,96,6,1,Vigente
4088,Si,No,1010,979,40,0,2,1,Fugado
4089,No,No,1050,902,42,84,5,1,Vigente
4090,No,No,1070,862,43,88,5,0,Vigente
4091,No,No,1170,906,47,0,4,1,Vigente
4092,No,No,890,1085,36,0,2,1,Vigente
4093,No,No,810,1041,32,92,2,1,Vigente
4094,No,No,940,1287,38,96,2,1,Fugado
4095,No,Si,19040,913,42,0,3,1,Vigente
4096,No,No,1140,935,46,92,6,0,Vigente
4097,No,No,1010,1058,40,116,3,4,Vigente
4098,No,No,620,1082,25,76,4,1,Vigente
4099,No,No,830,1034,33,80,1,0,Vigente
4100,No,No,1410,1093,56,128,2,4,Vigente
4101,Si,Si,28980,959,39,80,4,0,Vigente
4102,No,No,1060,840,42,80,5,1,Vigente
4103,No,No,1000,1179,40,80,5,2,Vigente
4104,No,No,1410,1078,56,0,7,1,Vigente
4105,No,No,740,933,30,76,2,1,Vigente
4106,No,No,760,763,30,96,2,1,Vigente
4107,No,No,890,1137,36,88,2,0,Vigente
4108,No,No,920,854,37,124,5,3,Vigente
4109,Si,No,1090,651,44,0,11,2,Vigente
4110,No,No,1210,904,48,0,5,1,Vigente
4111,Si,No,820,988,33,0,7,5,Vigente
4112,No,No,790,1261,32,80,10,1,Vigente
4113,No,No,840,1076,34,88,1,2,Fugado
4114,Si,No,960,913,38,84,4,0,Vigente
4115,No,No,800,1016,32,100,3,5,Vigente
4116,No,No,1200,1045,48,108,5,3,Vigente
4117,No,No,1200,1078,48,100,3,0,Vigente
4118,No,No,960,873,38,0,1,2,Vigente
4119,No,No,1040,1159,42,124,2,1,Vigente
4120,No,Si,23650,1115,26,96,5,1,Vigente
4121,Si,No,750,1146,30,104,6,2,Fugado
4122,No,No,910,1467,36,96,3,1,Fugado
4123,Si,Si,21890,1148,36,0,5,3,Vigente
4124,No,No,1090,1034,44,104,5,0,Vigente
4125,No,No,1250,1012,50,136,3,3,Vigente
4126,No,No,1000,966,40,120,3,1,Vigente
4127,No,No,870,999,35,76,11,2,Vigente
4128,No,Si,13000,719,40,0,5,0,Vigente
4129,No,No,680,898,27,116,4,3,Vigente
4130,No,No,850,825,34,0,4,3,Vigente
4131,No,No,920,939,37,0,4,5,Fugado
4132,No,No,960,1384,38,92,2,0,Fugado
4133,No,No,1270,1071,51,0,2,6,Vigente
4134,No,No,1070,785,43,128,5,1,Vigente
4135,No,No,1160,816,46,96,15,1,Vigente
4136,No,No,1130,1397,45,108,6,0,Fugado
4137,No,No,700,1041,28,88,9,1,Vigente
4138,No,No,990,1166,40,0,5,3,Fugado
4139,Si,No,850,1074,34,0,6,0,Vigente
4140,No,Si,31990,917,40,108,3,2,Vigente
4141,No,No,1200,1368,48,80,2,1,Fugado
4142,No,No,930,1388,37,108,4,1,Fugado
4143,No,No,710,803,28,0,3,3,Vigente
4144,No,No,1050,1232,42,120,5,3,Vigente
4145,No,No,1130,889,45,104,2,0,Vigente
4146,No,No,960,836,38,0,4,1,Vigente
4147,No,No,1000,933,40,112,4,1,Vigente
4148,No,No,960,1023,38,92,6,2,Vigente
4149,No,No,1300,1212,52,84,3,0,Vigente
4150,No,No,790,851,32,84,2,1,Vigente
4151,No,Si,11000,1012,40,108,2,0,Vigente
4152,No,No,810,1065,32,88,3,1,Vigente
4153,No,Si,12830,924,33,140,2,1,Vigente
4154,Si,No,1000,1056,40,0,1,4,Fugado
4155,No,No,1220,1133,49,76,3,2,Vigente
4156,No,No,390,1003,16,0,2,2,Vigente
4157,No,No,1000,924,40,0,6,3,Vigente
4158,No,No,1020,1166,41,0,2,0,Fugado
4159,No,No,920,1309,37,0,6,2,Fugado
4160,No,No,1090,955,44,0,3,1,Vigente
4161,No,No,1210,821,48,84,3,2,Vigente
4162,No,No,880,1071,35,120,2,3,Vigente
4163,Si,No,960,939,38,100,4,0,Fugado
4164,No,No,1310,838,52,84,5,1,Vigente
4165,No,No,960,1151,38,76,1,2,Vigente
4166,No,No,950,1324,38,80,6,1,Fugado
4167,Si,No,1040,1027,42,0,5,2,Vigente
4168,No,No,1190,812,48,80,5,0,Vigente
4169,No,Si,38660,1069,26,80,3,0,Vigente
4170,No,No,1140,904,46,88,4,2,Vigente
4171,No,Si,40950,1008,38,0,1,4,Vigente
4172,Si,Si,19960,1091,38,76,1,1,Fugado
4173,No,No,830,1250,33,0,4,1,Vigente
4174,No,No,690,1098,28,116,4,1,Vigente
4175,No,No,1140,1221,46,120,3,3,Vigente
4176,No,No,770,834,31,136,2,3,Vigente
4177,No,No,1070,928,43,0,7,1,Vigente
4178,No,No,810,860,32,0,5,3,Vigente
4179,No,No,940,1208,38,128,2,0,Vigente
4180,No,No,790,1001,32,0,4,2,Vigente
4181,No,Si,29340,1115,54,84,4,2,Vigente
4182,No,No,750,1190,30,0,1,1,Vigente
4183,No,Si,23930,757,37,92,2,1,Vigente
4184,No,No,760,1056,30,84,3,0,Vigente
4185,No,No,1080,1170,43,84,11,0,Vigente
4186,No,No,630,1289,25,92,2,2,Fugado
4187,No,No,950,893,38,0,8,1,Vigente
4188,Si,Si,29750,957,30,0,7,2,Vigente
4189,No,No,840,1263,34,0,6,2,Vigente
4190,No,No,1080,1027,43,92,5,1,Vigente
4191,Si,No,1010,1514,40,0,1,4,Fugado
4192,No,No,1000,845,40,0,3,2,Vigente
4193,No,Si,36680,755,27,76,8,1,Vigente
4194,No,No,1100,964,44,112,6,2,Vigente
4195,No,No,990,834,40,76,3,0,Vigente
4196,No,No,1030,829,41,92,3,0,Vigente
4197,No,No,920,887,37,88,3,4,Fugado
4198,No,No,1300,1065,52,76,4,1,Vigente
4199,No,No,1270,873,51,88,6,2,Vigente
4200,No,No,1100,1008,44,0,4,1,Vigente
4201,No,No,1090,1201,44,76,8,1,Vigente
4202,No,Si,28410,935,56,0,3,3,Vigente
4203,No,No,1070,1012,43,120,5,4,Fugado
4204,No,No,1200,939,48,0,2,1,Vigente
4205,No,No,1130,1060,45,100,5,0,Vigente
4206,No,Si,37220,1320,49,0,6,1,Vigente
4207,No,No,1130,1098,45,0,3,3,Vigente
4208,No,Si,21100,1155,44,100,2,0,Vigente
4209,No,No,950,933,38,0,5,0,Vigente
4210,No,No,1190,889,48,96,7,1,Vigente
4211,No,No,1160,1076,46,104,4,0,Fugado
4212,No,No,690,1289,28,84,5,3,Fugado
4213,No,No,610,1021,24,92,1,1,Vigente
4214,Si,No,820,1052,33,0,6,1,Vigente
4215,No,No,910,942,36,84,2,1,Vigente
4216,No,Si,29840,1118,34,92,3,2,Vigente
4217,No,No,1100,803,44,92,3,0,Vigente
4218,No,No,1040,924,42,0,7,2,Vigente
4219,Si,No,750,1164,30,0,3,4,Vigente
4220,No,No,860,810,34,100,10,2,Vigente
4221,No,No,820,818,33,0,8,3,Vigente
4222,No,No,910,1203,36,76,4,1,Vigente
4223,No,No,1060,1126,42,88,2,3,Vigente
4224,No,No,860,1173,34,0,3,3,Vigente
4225,No,No,670,862,27,96,6,0,Vigente
4226,Si,No,1260,656,50,0,2,3,Fugado
4227,No,No,1130,636,45,128,4,1,Vigente
4228,No,No,660,682,26,112,6,3,Vigente
4229,No,No,900,1305,36,80,3,0,Fugado
4230,Si,No,1000,805,40,100,4,2,Fugado
4231,Si,No,1560,770,62,112,4,1,Fugado
4232,No,No,1240,1065,50,0,9,3,Vigente
4233,No,Si,37200,1399,48,112,7,1,Vigente
4234,No,No,980,997,39,96,1,0,Vigente
4235,No,No,760,834,30,92,4,1,Vigente
4236,Si,No,1140,620,46,0,4,0,Vigente
4237,No,No,700,928,28,84,3,4,Fugado
4238,No,No,790,548,32,84,4,1,Vigente
4239,No,No,610,1140,24,0,1,0,Vigente
4240,No,Si,41160,737,46,120,5,3,Vigente
4241,No,No,1170,1214,47,92,1,2,Vigente
4242,No,No,750,900,30,84,8,2,Vigente
4243,No,No,980,1069,39,92,5,0,Vigente
4244,No,No,950,1219,38,100,6,3,Vigente
4245,No,Si,29100,1214,44,104,4,1,Vigente
4246,No,No,950,900,38,84,10,1,Vigente
4247,Si,No,1120,1027,45,92,6,3,Vigente
4248,No,Si,26940,898,38,108,1,3,Vigente
4249,No,No,1230,770,49,88,4,3,Vigente
4250,No,No,1020,1199,41,116,4,0,Vigente
4251,No,Si,38040,959,42,96,8,3,Vigente
4252,No,No,780,1153,31,116,2,2,Fugado
4253,No,No,1130,1192,45,112,5,1,Vigente
4254,No,No,970,1331,39,96,7,1,Fugado
4255,No,No,790,1144,32,96,7,1,Vigente
4256,No,No,920,887,37,144,7,2,Vigente
4257,No,No,1100,827,44,92,4,2,Vigente
4258,No,No,630,979,25,92,4,4,Fugado
4259,No,No,1090,1313,44,0,7,3,Fugado
4260,No,Si,25060,840,42,128,4,2,Vigente
4261,No,No,600,1173,24,104,1,2,Vigente
4262,No,No,1350,825,54,0,6,0,Vigente
4263,No,No,900,904,36,108,1,0,Vigente
4264,No,No,680,1102,27,88,6,1,Vigente
4265,No,No,1210,1415,48,116,1,1,Fugado
4266,No,No,750,1223,30,88,2,2,Vigente
4267,No,No,1000,1027,40,0,8,1,Vigente
4268,No,Si,37970,1032,39,0,2,1,Vigente
4269,Si,No,880,1071,35,80,1,2,Fugado
4270,No,Si,41710,1410,28,88,4,2,Vigente
4271,No,No,850,1148,34,0,5,1,Vigente
4272,No,Si,38120,1421,45,0,3,2,Vigente
4273,No,No,1060,803,42,112,4,0,Vigente
4274,No,Si,34850,1091,34,0,3,1,Vigente
4275,Si,Si,35030,1223,41,80,3,0,Vigente
4276,No,Si,46770,1063,31,88,2,1,Vigente
4277,No,No,1080,1085,43,100,2,0,Vigente
4278,No,No,1120,1096,45,92,5,1,Vigente
4279,No,No,1150,796,46,96,3,3,Vigente
4280,No,No,1250,1122,50,0,2,4,Vigente
4281,No,No,900,1309,36,92,5,3,Fugado
4282,No,No,970,893,39,100,5,1,Vigente
4283,No,No,900,990,36,120,4,2,Vigente
4284,Si,No,960,1041,38,100,7,1,Fugado
4285,No,No,910,1096,36,112,3,2,Vigente
4286,No,No,1080,893,43,88,2,4,Fugado
4287,No,Si,26820,1162,33,0,11,1,Vigente
4288,No,No,1100,988,44,0,2,2,Vigente
4289,No,Si,31900,1214,36,0,5,0,Vigente
4290,No,No,1020,882,41,100,8,0,Vigente
4291,No,Si,22660,865,26,0,3,1,Vigente
4292,No,No,750,1049,30,0,4,1,Vigente
4293,Si,No,930,1148,37,104,12,0,Fugado
4294,No,Si,27660,862,26,88,7,0,Vigente
4295,No,No,1050,1074,42,76,2,3,Fugado
4296,No,No,1090,1034,44,0,2,0,Vigente
4297,No,No,1050,799,42,108,4,4,Fugado
4298,Si,No,1560,1390,62,80,3,3,Fugado
4299,No,Si,34030,1175,41,132,4,1,Vigente
4300,No,Si,39040,1267,42,96,1,3,Vigente
4301,No,No,1190,1041,48,80,4,3,Vigente
4302,No,No,1140,878,46,96,1,3,Vigente
4303,No,No,1320,955,53,0,4,2,Vigente
4304,No,No,1180,1184,47,0,3,3,Vigente
4305,No,No,710,856,28,0,6,2,Vigente
4306,No,No,790,891,32,104,1,0,Vigente
4307,No,No,920,1247,37,108,6,0,Vigente
4308,No,No,1110,1553,44,80,2,7,Fugado
4309,No,Si,25570,1076,63,84,1,2,Vigente
4310,Si,No,680,838,27,0,1,1,Fugado
4311,No,Si,10910,990,36,108,3,1,Vigente
4312,Si,No,1080,1239,43,92,5,1,Vigente
4313,No,No,750,1223,30,80,2,0,Vigente
4314,No,No,1030,671,41,120,1,1,Vigente
4315,No,No,810,728,32,100,6,1,Vigente
4316,No,No,1140,1043,46,80,4,7,Vigente
4317,No,No,1340,1170,54,76,7,4,Vigente
4318,No,No,1170,1069,47,116,3,0,Vigente
4319,No,No,610,1111,24,116,4,3,Vigente
4320,Si,No,1010,1135,40,0,3,3,Vigente
4321,No,No,930,988,37,96,3,1,Vigente
4322,No,No,990,915,40,112,4,1,Vigente
4323,No,No,820,1129,33,88,7,2,Vigente
4324,No,No,1110,1030,44,0,7,1,Vigente
4325,Si,No,760,1287,30,80,5,1,Fugado
4326,No,No,1370,986,55,0,4,2,Vigente
4327,No,No,1140,920,46,80,4,0,Vigente
4328,No,Si,31010,825,40,92,3,2,Vigente
4329,Si,No,960,939,38,96,4,1,Fugado
4330,No,No,880,902,35,76,4,2,Vigente
4331,No,No,940,1305,38,116,9,0,Fugado
4332,No,No,980,981,39,100,3,2,Vigente
4333,No,No,1100,1454,44,0,5,1,Fugado
4334,No,No,660,728,26,96,5,1,Vigente
4335,No,No,1020,1045,41,112,3,0,Vigente
4336,No,No,920,851,37,104,4,2,Vigente
4337,No,Si,33850,1159,34,88,7,0,Vigente
4338,Si,No,1070,986,43,116,5,2,Fugado
4339,No,Si,46020,1212,41,80,6,0,Vigente
4340,No,No,880,913,35,0,6,3,Vigente
4341,No,No,640,988,26,88,4,1,Vigente
4342,No,Si,37580,1109,23,104,4,1,Vigente
4343,No,No,1060,1126,42,80,8,3,Vigente
4344,No,No,1230,1021,49,128,3,2,Vigente
4345,No,Si,39030,988,41,0,3,3,Vigente
4346,No,No,1230,1269,49,76,3,0,Vigente
4347,No,No,960,1122,38,92,1,6,Vigente
4348,No,No,1050,1030,42,0,5,1,Vigente
4349,No,No,980,1054,39,0,6,2,Vigente
4350,No,Si,17940,680,38,76,1,1,Vigente
4351,No,No,900,873,36,0,1,2,Vigente
4352,No,No,820,950,33,104,5,1,Vigente
4353,No,No,700,1164,28,116,3,1,Vigente
4354,No,No,1090,975,44,0,2,0,Vigente
4355,No,No,630,977,25,80,5,3,Vigente
4356,Si,No,1140,1148,46,76,2,4,Fugado
4357,No,No,750,1212,30,96,5,2,Vigente
4358,No,No,1020,904,41,100,3,2,Vigente
4359,No,No,1150,704,46,84,4,1,Vigente
4360,No,No,810,1041,32,84,9,1,Vigente
4361,No,No,1230,966,49,104,5,1,Vigente
4362,No,No,1160,1093,46,80,13,1,Vigente
4363,No,Si,24860,1184,34,124,2,1,Vigente
4364,No,No,1120,873,45,96,6,1,Vigente
4365,Si,No,1120,805,45,0,5,2,Vigente
4366,No,No,1120,1245,45,96,3,2,Vigente
4367,Si,No,1360,832,54,0,4,4,Fugado
4368,No,Si,39250,1129,50,104,2,4,Vigente
4369,No,No,950,1089,38,0,1,3,Vigente
4370,No,Si,44220,794,49,0,2,2,Vigente
4371,No,No,1100,882,44,76,4,1,Fugado
4372,Si,No,960,1074,38,0,0,3,Fugado
4373,No,No,920,953,37,84,5,1,Vigente
4374,No,No,1260,1010,50,104,5,1,Vigente
4375,No,No,1200,1168,48,92,4,3,Vigente
4376,No,No,830,713,33,96,5,0,Vigente
4377,No,Si,26090,977,44,92,3,1,Fugado
4378,No,No,730,1049,29,0,3,4,Vigente
4379,No,No,1280,1118,51,108,4,0,Vigente
4380,No,Si,34890,1043,36,0,5,4,Vigente
4381,No,No,760,1036,30,104,1,0,Vigente
4382,No,Si,31830,1146,33,0,8,4,Vigente
4383,No,No,1040,1234,42,0,2,1,Vigente
4384,No,No,1000,807,40,104,8,4,Fugado
4385,No,Si,40050,873,42,112,4,1,Vigente
4386,No,Si,32750,1019,30,92,5,2,Vigente
4387,Si,No,1320,957,53,104,11,2,Fugado
4388,No,No,1100,702,44,88,4,0,Vigente
4389,No,Si,22030,1210,41,0,6,1,Vigente
4390,No,No,1280,1201,51,84,6,2,Vigente
4391,No,Si,25880,1133,35,104,3,3,Vigente
4392,No,Si,24020,1087,41,0,4,0,Vigente
4393,No,No,1040,1131,42,124,4,3,Vigente
